epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
239,7558.09,1.34105,1.21781,1.29059,0.00501,1.08912,0.61818,0.64707,0.66236,0.41368,0.62313,0.63567,0.65291,0.32027,1.32452,1.19782,1.55393,0.00725,0,0.000685054,0.000685054,0.000685054
240,7591.1,1.34468,1.20303,1.33486,0.00499,1.10205,0.61355,0.66889,0.65312,0.41013,0.66015,0.63959,0.64439,0.31079,1.26814,1.18028,1.51531,0.00689,0,0.000680928,0.000680928,0.000680928
241,7623.99,1.30496,1.18094,1.30578,0.00494,1.08599,0.71715,0.60854,0.66899,0.42761,0.68447,0.632,0.66447,0.32216,1.30222,1.16378,1.48387,0.00713,0,0.000676802,0.000676802,0.000676802
242,7656.94,1.30042,1.16347,1.2992,0.00488,1.13165,0.65923,0.62844,0.64888,0.40655,0.65011,0.61824,0.63859,0.31298,1.30371,1.17257,1.49656,0.00714,0,0.000672676,0.000672676,0.000672676
243,7689.8,1.30733,1.14597,1.29043,0.00488,1.07502,0.67077,0.63425,0.65197,0.40577,0.67516,0.64254,0.64832,0.30918,1.30875,1.1501,1.50482,0.00714,0,0.00066855,0.00066855,0.00066855
244,7722.95,1.33539,1.20146,1.32639,0.00498,1.0944,0.67461,0.64397,0.67914,0.41381,0.67495,0.64204,0.67132,0.33041,1.31149,1.13859,1.52356,0.00709,0,0.000664425,0.000664425,0.000664425
245,7755.94,1.30505,1.14079,1.29238,0.00489,1.04413,0.68605,0.61337,0.62805,0.39038,0.68821,0.62083,0.6308,0.30765,1.31082,1.14973,1.58451,0.00708,0,0.000660299,0.000660299,0.000660299
246,7789.04,1.31594,1.19175,1.30446,0.00491,1.07974,0.71847,0.63331,0.69191,0.4298,0.71672,0.6198,0.68263,0.32948,1.31115,1.14663,1.45859,0.00708,0,0.000656173,0.000656173,0.000656173
247,7822.07,1.29381,1.17909,1.29017,0.00486,1.05617,0.70376,0.61517,0.66906,0.41651,0.69449,0.61112,0.65688,0.3175,1.29428,1.13799,1.5408,0.00709,0,0.000652047,0.000652047,0.000652047
248,7854.98,1.33448,1.18983,1.30028,0.00494,1.05353,0.69608,0.65241,0.66262,0.40619,0.69653,0.64594,0.65041,0.32748,1.2983,1.16847,1.49297,0.00717,0,0.000647921,0.000647921,0.000647921
249,7886.88,1.29525,1.19182,1.29355,0.00497,1.01711,0.72687,0.61954,0.67778,0.4099,0.70696,0.6044,0.66092,0.31497,1.32014,1.1657,1.53471,0.0073,0,0.000643795,0.000643795,0.000643795
250,7918.67,1.32636,1.19904,1.30207,0.00493,1.10041,0.73949,0.58313,0.66009,0.40413,0.67218,0.61112,0.63948,0.30863,1.33811,1.20758,1.45755,0.00745,0,0.00063967,0.00063967,0.00063967
251,7950.68,1.29686,1.17416,1.27849,0.00476,1.04952,0.70765,0.5497,0.64508,0.40017,0.5727,0.65691,0.63171,0.30534,1.29631,1.20803,1.56304,0.00699,0,0.000635544,0.000635544,0.000635544
252,7982.47,1.30583,1.15231,1.26555,0.00499,1.07244,0.6804,0.64376,0.67246,0.41421,0.66619,0.6284,0.65869,0.32618,1.32507,1.21486,1.48657,0.0073,0,0.000631418,0.000631418,0.000631418
253,8014.41,1.31004,1.16597,1.26811,0.00483,0.99345,0.71254,0.58846,0.66022,0.41876,0.7293,0.6093,0.66253,0.32597,1.33329,1.16908,1.56554,0.00745,0,0.000627292,0.000627292,0.000627292
254,8046.28,1.29163,1.13311,1.2739,0.00492,1.05976,0.62283,0.64899,0.64376,0.39841,0.64175,0.64428,0.6464,0.30997,1.33556,1.19688,1.53826,0.0073,0,0.000623166,0.000623166,0.000623166
255,8078.01,1.30721,1.21016,1.29911,0.00479,1.06679,0.68698,0.6129,0.65873,0.39371,0.6744,0.61646,0.65189,0.3057,1.33098,1.15703,1.57751,0.00717,0,0.00061904,0.00061904,0.00061904
256,8110.1,1.3208,1.20137,1.29958,0.00482,1.05238,0.63336,0.59118,0.61381,0.37007,0.63591,0.59296,0.61172,0.28702,1.32742,1.14737,1.59845,0.00724,0,0.000614915,0.000614915,0.000614915
257,8142.01,1.30075,1.15974,1.28473,0.00492,1.08094,0.6433,0.6174,0.62347,0.38236,0.60282,0.64018,0.60609,0.28298,1.27174,1.22372,1.54481,0.00699,0,0.000610789,0.000610789,0.000610789
258,8173.81,1.30085,1.1215,1.29336,0.00478,1.07997,0.74463,0.53152,0.64649,0.40028,0.71544,0.57862,0.65294,0.30847,1.3024,1.18486,1.5745,0.00708,0,0.000606663,0.000606663,0.000606663
259,8205.72,1.25825,1.13628,1.29801,0.00479,1.04365,0.666,0.64268,0.64178,0.40093,0.67525,0.65288,0.64795,0.2973,1.28859,1.1741,1.5126,0.00713,0,0.000602537,0.000602537,0.000602537
260,8237.57,1.30141,1.16883,1.30302,0.00491,1.0703,0.72701,0.63762,0.66562,0.40829,0.71825,0.63556,0.65487,0.31383,1.28677,1.16678,1.51471,0.00706,0,0.000598411,0.000598411,0.000598411
261,8269.6,1.31155,1.15377,1.29846,0.00496,1.10246,0.60327,0.62761,0.61258,0.37816,0.61169,0.62405,0.61177,0.28242,1.33045,1.2044,1.73046,0.0075,0,0.000594286,0.000594286,0.000594286
262,8301.43,1.29867,1.1622,1.29661,0.00473,1.09817,0.667,0.61123,0.64019,0.40102,0.66131,0.61406,0.63831,0.2949,1.29303,1.178,1.52569,0.00716,0,0.00059016,0.00059016,0.00059016
263,8333.32,1.28747,1.16208,1.28583,0.00485,1.08398,0.75121,0.56308,0.64561,0.39757,0.74315,0.55131,0.62981,0.29368,1.28507,1.20805,1.56157,0.00701,0,0.000586034,0.000586034,0.000586034
264,8365.29,1.27926,1.15302,1.28649,0.00483,1.07795,0.67194,0.62362,0.65288,0.39691,0.64686,0.64423,0.64954,0.3108,1.31051,1.18044,1.54179,0.00724,0,0.000581908,0.000581908,0.000581908
265,8397.14,1.30253,1.15423,1.27946,0.00472,1.06886,0.70117,0.57517,0.62164,0.38036,0.70015,0.57517,0.62045,0.28085,1.30994,1.20103,1.51727,0.00717,0,0.000577782,0.000577782,0.000577782
266,8429.06,1.32054,1.19486,1.30535,0.00504,1.04135,0.70903,0.58274,0.64855,0.40576,0.69736,0.59285,0.64639,0.30634,1.31547,1.21112,1.577,0.00715,0,0.000573656,0.000573656,0.000573656
267,8461.02,1.28473,1.14642,1.2495,0.00504,1.07925,0.71161,0.61566,0.65804,0.40561,0.69524,0.60238,0.63644,0.3067,1.33175,1.23291,1.49489,0.00742,0,0.000569531,0.000569531,0.000569531
268,8492.93,1.30427,1.1349,1.27812,0.00485,1.00901,0.72902,0.59255,0.64133,0.39902,0.72308,0.58443,0.63342,0.31484,1.3318,1.17104,1.60276,0.0072,0,0.000565405,0.000565405,0.000565405
269,8525.3,1.29964,1.16045,1.23801,0.00477,1.06843,0.67427,0.58639,0.64243,0.39755,0.67995,0.5747,0.63433,0.31425,1.31929,1.15336,1.53967,0.00725,0,0.000561279,0.000561279,0.000561279
270,8557.5,1.29841,1.16394,1.26147,0.00473,1.06201,0.69398,0.58793,0.64145,0.40491,0.68397,0.58145,0.63601,0.3204,1.29815,1.22175,1.53949,0.00707,0,0.000557153,0.000557153,0.000557153
271,8589.43,1.29773,1.14462,1.28202,0.0048,1.0213,0.70564,0.57695,0.66277,0.419,0.70111,0.57339,0.65399,0.32224,1.28674,1.17261,1.5387,0.00692,0,0.000553027,0.000553027,0.000553027
272,8621.35,1.27024,1.14922,1.24885,0.0048,0.98466,0.73974,0.58846,0.67489,0.42905,0.74689,0.5668,0.66383,0.32593,1.27747,1.15342,1.50757,0.00685,0,0.000548901,0.000548901,0.000548901
273,8653.13,1.283,1.20003,1.2768,0.00473,1.03345,0.64948,0.61253,0.65264,0.41344,0.64817,0.61321,0.64322,0.30452,1.28395,1.1877,1.55019,0.00702,0,0.000544776,0.000544776,0.000544776
274,8685.05,1.29821,1.17144,1.27281,0.00493,1.06579,0.70204,0.64398,0.68291,0.42459,0.69522,0.63829,0.67122,0.3235,1.28011,1.16502,1.50443,0.00698,0,0.00054065,0.00054065,0.00054065
275,8716.93,1.28631,1.16088,1.26071,0.00477,1.01015,0.65431,0.60531,0.64897,0.40213,0.65097,0.58907,0.6247,0.30936,1.31884,1.20453,1.54352,0.00706,0,0.000536524,0.000536524,0.000536524
276,8748.76,1.30565,1.16705,1.29969,0.00483,1.05596,0.64761,0.63509,0.67554,0.42286,0.6052,0.62891,0.6522,0.33062,1.33681,1.15721,1.51718,0.00746,0,0.000532398,0.000532398,0.000532398
277,8780.69,1.30727,1.18201,1.31049,0.00484,1.06417,0.67745,0.61907,0.65884,0.40893,0.68807,0.60175,0.63457,0.3083,1.3442,1.20031,1.48571,0.00746,0,0.000528272,0.000528272,0.000528272
278,8812.52,1.30955,1.16356,1.28311,0.00487,1.05617,0.7208,0.59548,0.65848,0.41999,0.72666,0.58799,0.6387,0.31495,1.30706,1.17445,1.5102,0.0072,0,0.000524146,0.000524146,0.000524146
279,8844.33,1.27317,1.11528,1.22722,0.00483,1.02312,0.68307,0.66664,0.67019,0.41233,0.66299,0.66,0.65444,0.32027,1.31932,1.1325,1.45938,0.0072,0,0.000520021,0.000520021,0.000520021
280,8876.27,1.29314,1.14648,1.27858,0.00493,1.08034,0.63759,0.63556,0.67318,0.42784,0.66396,0.61395,0.64989,0.32408,1.2867,1.14843,1.47803,0.00691,0,0.000515895,0.000515895,0.000515895
281,8908.03,1.28914,1.17457,1.26572,0.0046,1.01301,0.63772,0.64576,0.64741,0.41992,0.63674,0.63638,0.63965,0.32627,1.3002,1.14231,1.47588,0.00705,0,0.000511769,0.000511769,0.000511769
282,8940.04,1.26824,1.10672,1.21778,0.00459,0.97591,0.64025,0.65134,0.65885,0.42733,0.68146,0.58621,0.63765,0.31561,1.28027,1.1941,1.51633,0.00685,0,0.000507643,0.000507643,0.000507643
283,8971.87,1.27394,1.15801,1.23892,0.00476,0.99846,0.69056,0.63509,0.66418,0.42047,0.68276,0.62666,0.6501,0.31314,1.29043,1.16101,1.51245,0.00685,0,0.000503517,0.000503517,0.000503517
284,9003.77,1.27888,1.15318,1.24566,0.00482,1.02682,0.71196,0.51965,0.63155,0.39226,0.65209,0.56319,0.62172,0.30478,1.29727,1.15056,1.59584,0.00692,0,0.000499392,0.000499392,0.000499392
285,9035.79,1.29062,1.17721,1.2831,0.0049,1.05781,0.65481,0.60787,0.66093,0.41017,0.66312,0.61468,0.65666,0.3272,1.30036,1.1643,1.47992,0.00698,0,0.000495266,0.000495266,0.000495266
286,9067.65,1.2837,1.14913,1.25987,0.00484,1.02211,0.67765,0.5556,0.63468,0.39223,0.68417,0.56538,0.64046,0.30026,1.33629,1.18145,1.51685,0.0072,0,0.00049114,0.00049114,0.00049114
287,9099.61,1.24158,1.10435,1.19989,0.00478,0.98465,0.71026,0.5658,0.64489,0.40596,0.71636,0.58134,0.64797,0.31079,1.31405,1.14859,1.51385,0.00727,0,0.000487014,0.000487014,0.000487014
288,9131.42,1.24881,1.114,1.242,0.00474,1.00579,0.64848,0.59202,0.63394,0.3954,0.66314,0.59333,0.62636,0.31551,1.2825,1.12589,1.50543,0.00686,0,0.000482888,0.000482888,0.000482888
289,9163.29,1.25889,1.16665,1.2179,0.00458,1.00818,0.56693,0.65357,0.64984,0.39871,0.57433,0.66679,0.6469,0.3061,1.29619,1.13906,1.54521,0.00709,0,0.000478762,0.000478762,0.000478762
290,9195.25,1.2741,1.16658,1.24904,0.00479,1.02945,0.70209,0.57828,0.65563,0.40615,0.69989,0.60411,0.65188,0.32418,1.31367,1.16131,1.4805,0.00704,0,0.000474637,0.000474637,0.000474637
291,9227.03,1.26863,1.16835,1.25422,0.00477,1.03997,0.6883,0.58838,0.65279,0.39695,0.63861,0.61627,0.64414,0.31907,1.28107,1.13248,1.52614,0.00693,0,0.000470511,0.000470511,0.000470511
292,9259.08,1.30365,1.18852,1.28173,0.0048,1.05526,0.62117,0.65869,0.6603,0.41367,0.64657,0.63893,0.65065,0.31979,1.27731,1.19519,1.52022,0.00683,0,0.000466385,0.000466385,0.000466385
293,9291.06,1.25905,1.11239,1.22124,0.00456,0.99079,0.65399,0.6076,0.64215,0.40818,0.66088,0.62007,0.63526,0.31277,1.26388,1.16016,1.53413,0.00681,0,0.000462259,0.000462259,0.000462259
294,9322.96,1.26934,1.17277,1.26742,0.00479,1.02239,0.66099,0.62049,0.64739,0.40449,0.65421,0.61562,0.63435,0.2997,1.26179,1.18244,1.51052,0.00683,0,0.000458133,0.000458133,0.000458133
295,9355.02,1.28926,1.13716,1.25183,0.00468,1.0163,0.65848,0.64623,0.66749,0.41511,0.63982,0.64493,0.64506,0.31404,1.27066,1.19355,1.46929,0.00685,0,0.000454007,0.000454007,0.000454007
296,9386.86,1.26763,1.15424,1.26454,0.00469,0.9916,0.61346,0.69511,0.66933,0.41483,0.66266,0.62259,0.65661,0.31585,1.31944,1.20788,1.44634,0.00717,0,0.000449882,0.000449882,0.000449882
297,9418.73,1.27081,1.14081,1.26707,0.00469,1.06294,0.6808,0.63022,0.65503,0.41183,0.66392,0.62659,0.63861,0.29781,1.29278,1.19188,1.5178,0.00706,0,0.000445756,0.000445756,0.000445756
298,9450.74,1.24199,1.12661,1.19758,0.00462,1.01024,0.66366,0.57371,0.60713,0.38571,0.67614,0.58533,0.61458,0.28898,1.30239,1.1978,1.53285,0.00718,0,0.00044163,0.00044163,0.00044163
299,9484.24,1.26058,1.11964,1.21532,0.0046,1.01102,0.66655,0.63342,0.64009,0.39873,0.6579,0.63697,0.64728,0.29856,1.3344,1.2114,1.50144,0.00742,0,0.000437504,0.000437504,0.000437504
300,9517.56,1.24934,1.12483,1.25072,0.00467,1.03367,0.64924,0.57742,0.63195,0.38819,0.65488,0.58293,0.63896,0.3022,1.29332,1.20679,1.59051,0.0071,0,0.000433378,0.000433378,0.000433378
301,9550.53,1.25586,1.13236,1.23812,0.00458,1.02067,0.6194,0.65493,0.66993,0.41827,0.59972,0.6454,0.63848,0.29455,1.27459,1.20516,1.4656,0.00701,0,0.000429253,0.000429253,0.000429253
302,9585.29,1.25087,1.13886,1.2622,0.00465,1.03451,0.71316,0.54278,0.65333,0.40966,0.7406,0.56366,0.66958,0.3078,1.27304,1.1754,1.51211,0.00693,0,0.000425127,0.000425127,0.000425127
303,9620.77,1.2578,1.11149,1.21614,0.00463,0.95385,0.62207,0.62986,0.6487,0.40562,0.59221,0.69784,0.64326,0.31174,1.27315,1.1601,1.51603,0.00684,0,0.000421001,0.000421001,0.000421001
304,9654.2,1.2769,1.16135,1.26802,0.00468,0.99657,0.592,0.66272,0.65385,0.40262,0.61713,0.6454,0.65864,0.31465,1.31431,1.19133,1.51516,0.0072,0,0.000416875,0.000416875,0.000416875
305,9688.67,1.25111,1.11717,1.1973,0.00475,0.98415,0.59077,0.65738,0.64503,0.40235,0.64009,0.60364,0.63253,0.30857,1.28338,1.16912,1.49331,0.00699,0,0.000412749,0.000412749,0.000412749
306,9721.51,1.26988,1.11371,1.21494,0.00476,0.98231,0.64114,0.6365,0.65532,0.41097,0.66059,0.65738,0.66097,0.3133,1.28474,1.12356,1.46764,0.00693,0,0.000408623,0.000408623,0.000408623
307,9754.75,1.2784,1.18858,1.23496,0.00469,0.99782,0.68616,0.57992,0.64363,0.41321,0.63714,0.57742,0.62137,0.30651,1.27231,1.15411,1.52401,0.00673,0,0.000404498,0.000404498,0.000404498
308,9788.19,1.24375,1.10829,1.20831,0.00459,0.97535,0.66489,0.62743,0.63905,0.40614,0.63522,0.62101,0.62488,0.3038,1.2957,1.15724,1.5044,0.00688,0,0.000400372,0.000400372,0.000400372
309,9821.56,1.25175,1.11704,1.20712,0.00476,1.03806,0.63185,0.66403,0.64086,0.40527,0.62107,0.66628,0.62779,0.30637,1.32238,1.14472,1.51071,0.00728,0,0.000396246,0.000396246,0.000396246
310,9854.76,1.23517,1.10644,1.19445,0.00444,0.98638,0.64878,0.62405,0.64727,0.41244,0.63568,0.63217,0.64022,0.31569,1.30713,1.1876,1.53166,0.00709,0,0.00039212,0.00039212,0.00039212
311,9887.6,1.23631,1.11533,1.21172,0.00462,0.98055,0.71367,0.60025,0.65402,0.40852,0.70319,0.58601,0.63778,0.31716,1.30599,1.15228,1.49786,0.00724,0,0.000387994,0.000387994,0.000387994
312,9921.83,1.2876,1.16365,1.19783,0.00469,0.99847,0.6815,0.54816,0.63876,0.40644,0.67011,0.56414,0.63006,0.30871,1.32021,1.15439,1.4739,0.00725,0,0.000383868,0.000383868,0.000383868
313,9954.68,1.24919,1.13156,1.22946,0.00472,1.01716,0.6574,0.5703,0.64231,0.4041,0.65762,0.56095,0.638,0.30704,1.28323,1.14689,1.51506,0.00696,0,0.000379743,0.000379743,0.000379743
314,9987.42,1.27289,1.15464,1.24105,0.00469,0.99388,0.69597,0.59736,0.64877,0.40617,0.68703,0.60389,0.64194,0.31016,1.30439,1.1574,1.48652,0.00712,0,0.000375617,0.000375617,0.000375617
315,10020.5,1.25874,1.14628,1.24902,0.00463,1.02172,0.73877,0.54717,0.65039,0.39773,0.73673,0.54539,0.64682,0.31154,1.29704,1.16139,1.46251,0.00709,0,0.000371491,0.000371491,0.000371491
316,10053.4,1.23139,1.09785,1.21685,0.00471,1.00196,0.63945,0.61206,0.64374,0.3934,0.63329,0.62824,0.63854,0.30068,1.32197,1.14298,1.49707,0.00728,0,0.000367365,0.000367365,0.000367365
317,10086.4,1.24663,1.13571,1.22859,0.00466,0.96416,0.67558,0.59071,0.66027,0.41185,0.62607,0.63959,0.64875,0.30774,1.28895,1.16226,1.46376,0.00702,0,0.000363239,0.000363239,0.000363239
318,10119.3,1.19291,1.06369,1.16511,0.00444,0.92232,0.692,0.57198,0.62487,0.3878,0.58598,0.67268,0.61114,0.28642,1.28641,1.14609,1.53349,0.00704,0,0.000359113,0.000359113,0.000359113
319,10152.3,1.25519,1.13899,1.22279,0.00459,0.99178,0.68562,0.56981,0.61801,0.38296,0.67343,0.56009,0.60405,0.28733,1.29688,1.1621,1.52923,0.00708,0,0.000354988,0.000354988,0.000354988
320,10185.2,1.26542,1.10165,1.21181,0.00458,0.94938,0.61019,0.58778,0.60466,0.37505,0.60892,0.58766,0.59647,0.28146,1.28431,1.16146,1.55205,0.007,0,0.000350862,0.000350862,0.000350862
321,10218.2,1.23194,1.08709,1.15095,0.00443,0.94099,0.58256,0.66984,0.63892,0.40044,0.57634,0.66628,0.62696,0.30255,1.29141,1.16472,1.52178,0.00712,0,0.000346736,0.000346736,0.000346736
322,10251.1,1.2192,1.11111,1.17921,0.00464,0.95583,0.67954,0.57288,0.62825,0.38966,0.66431,0.56805,0.61739,0.30198,1.31447,1.17132,1.56338,0.00721,0,0.00034261,0.00034261,0.00034261
323,10284.1,1.24641,1.14651,1.20139,0.00449,0.97583,0.70086,0.57292,0.61695,0.38207,0.68252,0.56453,0.60151,0.28537,1.29984,1.12918,1.5276,0.00713,0,0.000338484,0.000338484,0.000338484
324,10317.1,1.24891,1.11471,1.18195,0.00462,0.94712,0.73191,0.54946,0.64077,0.40554,0.7021,0.56449,0.6389,0.30736,1.30824,1.11714,1.50975,0.0072,0,0.000334359,0.000334359,0.000334359
325,10350.2,1.24059,1.11565,1.19405,0.00459,0.9922,0.69139,0.59474,0.66981,0.41968,0.66268,0.60364,0.6581,0.32211,1.30303,1.13892,1.44573,0.0071,0,0.000330233,0.000330233,0.000330233
326,10384.8,1.22645,1.09334,1.19765,0.00458,0.97026,0.62971,0.64748,0.65276,0.41184,0.62588,0.64392,0.63813,0.31198,1.28676,1.13935,1.48864,0.00697,0,0.000326107,0.000326107,0.000326107
327,10419.2,1.23405,1.07626,1.16949,0.00468,0.99072,0.6691,0.63603,0.65926,0.42231,0.64851,0.62713,0.64269,0.30991,1.30098,1.15858,1.50643,0.00714,0,0.000321981,0.000321981,0.000321981
328,10453.7,1.24287,1.13682,1.18508,0.00437,1.00623,0.67863,0.58098,0.65444,0.42207,0.58746,0.66319,0.63949,0.30461,1.28671,1.148,1.5419,0.00712,0,0.000317855,0.000317855,0.000317855
329,10488.2,1.24179,1.11716,1.20562,0.00457,0.95927,0.67824,0.64671,0.65766,0.41764,0.66242,0.64362,0.63527,0.31415,1.27869,1.16659,1.47317,0.00697,0,0.000313729,0.000313729,0.000313729
330,10522.6,1.22498,1.1172,1.20545,0.00453,0.99004,0.63926,0.62252,0.65377,0.40828,0.63787,0.62096,0.64178,0.31049,1.29962,1.16726,1.524,0.00708,0,0.000309604,0.000309604,0.000309604
331,10556.8,1.21459,1.09867,1.19523,0.00449,1.02618,0.75848,0.54586,0.66263,0.41784,0.60851,0.67108,0.65897,0.31134,1.29984,1.17909,1.53535,0.00701,0,0.000305478,0.000305478,0.000305478
332,10591.2,1.26291,1.1072,1.2168,0.00468,1.03901,0.67346,0.59309,0.64196,0.40398,0.66715,0.58859,0.62604,0.29902,1.29261,1.17708,1.55514,0.00717,0,0.000301352,0.000301352,0.000301352
333,10625.5,1.24757,1.1313,1.22309,0.00463,0.98505,0.64043,0.61072,0.6432,0.40355,0.63441,0.60538,0.637,0.29777,1.29734,1.1222,1.54838,0.00712,0,0.000297226,0.000297226,0.000297226
334,10659.7,1.24632,1.1037,1.1981,0.00465,1.01081,0.65912,0.60842,0.64029,0.40604,0.61854,0.62051,0.60802,0.29351,1.27052,1.1308,1.52027,0.00699,0,0.0002931,0.0002931,0.0002931
335,10694,1.25345,1.14092,1.23053,0.00481,0.98448,0.65225,0.61094,0.6485,0.41319,0.63917,0.60815,0.63634,0.30376,1.28869,1.15546,1.48901,0.00716,0,0.000288974,0.000288974,0.000288974
336,10728.2,1.22643,1.08631,1.18146,0.00452,0.94321,0.69503,0.61562,0.63767,0.39741,0.67689,0.61028,0.6316,0.30774,1.26515,1.11139,1.55975,0.00695,0,0.000284849,0.000284849,0.000284849
337,10762.6,1.22342,1.11189,1.17091,0.00458,0.99004,0.70652,0.55586,0.64414,0.40384,0.69499,0.5512,0.63319,0.30786,1.29993,1.15531,1.53057,0.00713,0,0.000280723,0.000280723,0.000280723
338,10796.9,1.24661,1.09876,1.21867,0.00474,0.97641,0.69023,0.53905,0.62466,0.3915,0.67485,0.54162,0.59193,0.28841,1.2781,1.145,1.55951,0.00704,0,0.000276597,0.000276597,0.000276597
339,10831.3,1.2254,1.10877,1.17955,0.0045,0.94567,0.63021,0.57732,0.63446,0.39841,0.56949,0.62492,0.597,0.28359,1.27951,1.16768,1.52045,0.00701,0,0.000272471,0.000272471,0.000272471
340,10865.8,1.24978,1.13005,1.23332,0.00462,0.99212,0.62552,0.62049,0.63916,0.40552,0.61767,0.61337,0.63152,0.29018,1.28429,1.15958,1.53065,0.0071,0,0.000268345,0.000268345,0.000268345
341,10900.1,1.22904,1.09041,1.17124,0.00453,0.97692,0.63591,0.6365,0.65277,0.41212,0.6187,0.63055,0.6233,0.29992,1.28431,1.14161,1.47536,0.0071,0,0.00026422,0.00026422,0.00026422
342,10934.4,1.23536,1.09944,1.17441,0.00456,0.94834,0.61573,0.62869,0.64233,0.40822,0.62455,0.59751,0.61249,0.29359,1.28291,1.1538,1.53702,0.00706,0,0.000260094,0.000260094,0.000260094
343,10968.8,1.23606,1.09617,1.18922,0.00456,0.95037,0.63733,0.62122,0.64148,0.40422,0.62352,0.60746,0.61793,0.30282,1.28911,1.13525,1.50228,0.00706,0,0.000255968,0.000255968,0.000255968
344,11003.3,1.22702,1.07951,1.17449,0.00444,0.95334,0.68459,0.59041,0.65296,0.41332,0.67207,0.57797,0.63402,0.30982,1.2979,1.14287,1.5418,0.00715,0,0.000251842,0.000251842,0.000251842
345,11037.7,1.23654,1.10994,1.19298,0.00464,0.98037,0.73522,0.56402,0.65097,0.41025,0.65717,0.56355,0.6349,0.30438,1.28465,1.13868,1.51081,0.00707,0,0.000247716,0.000247716,0.000247716
346,11072,1.26235,1.13098,1.21803,0.00478,0.97368,0.72817,0.5849,0.66825,0.42003,0.70896,0.57648,0.65782,0.31591,1.28857,1.13821,1.47454,0.00709,0,0.00024359,0.00024359,0.00024359
